"year","genotype","N","Nmax","lmax","wmax","l","w"
"2004","geno11",11,16,77.59,9.1001,0.5,0.96448
"2004","geno11",11,16,77.59,9.1001,0.48,0.97114
"2004","geno11",11,16,77.59,9.1001,0.46,0.97114
"2004","geno11",11,16,77.59,9.1001,0.44,0.98224
"2004","geno11",11,16,77.59,9.1001,0.42,0.98113
"2004","geno11",11,16,77.59,9.1001,0.4,0.98446
"2004","geno11",11,16,77.59,9.1001,0.38,0.9889
"2004","geno11",11,16,77.59,9.1001,0.36,0.9889
"2004","geno11",11,16,77.59,9.1001,0.34,0.9889
"2004","geno11",11,16,77.59,9.1001,0.32,0.9889
"2004","geno11",11,16,77.59,9.1001,0.3,0.99445
"2004","geno11",11,16,77.59,9.1001,0.28,0.99445
"2004","geno11",11,16,77.59,9.1001,0.26,0.99445
"2004","geno11",11,16,77.59,9.1001,0.24,0.9889
"2004","geno11",11,16,77.59,9.1001,0.22,0.99105
"2004","geno11",11,16,77.59,9.1001,0.2,0.9889
"2004","geno11",11,16,77.59,9.1001,0.18,1
"2004","geno11",11,16,77.59,9.1001,0.16,1
"2004","geno11",11,16,77.59,9.1001,0.14,0.9889
"2004","geno11",11,16,77.59,9.1001,0.12,0.97669
"2004","geno11",11,16,77.59,9.1001,0.1,0.96448
"2004","geno11",11,16,77.59,9.1001,0.08,0.95339
"2004","geno11",11,16,77.59,9.1001,0.0599999999999999,0.97225
"2004","geno11",11,16,77.59,9.1001,0.04,0.96115
"2004","geno11",11,16,77.59,9.1001,0.02,0.93674
"2004","geno11",11,16,77.59,9.1001,0,0.8768
"2004","geno11",12,16,71.7,8.9111,1,0
"2004","geno11",12,16,71.7,8.9111,0.98,0.067553
"2004","geno11",12,16,71.7,8.9111,0.96,0.11628
"2004","geno11",12,16,71.7,8.9111,0.94,0.16833
"2004","geno11",12,16,71.7,8.9111,0.92,0.23133
"2004","geno11",12,16,71.7,8.9111,0.9,0.29834
"2004","geno11",12,16,71.7,8.9111,0.88,0.36633
"2004","geno11",12,16,71.7,8.9111,0.86,0.42525
"2004","geno11",12,16,71.7,8.9111,0.84,0.48992
"2004","geno11",12,16,71.7,8.9111,0.82,0.54817
"2004","geno11",12,16,71.7,8.9111,0.8,0.59358
"2004","geno11",12,16,71.7,8.9111,0.78,0.63012
"2004","geno11",12,16,71.7,8.9111,0.76,0.66999
"2004","geno11",12,16,71.7,8.9111,0.74,0.70897
"2004","geno11",12,16,71.7,8.9111,0.72,0.74366
"2004","geno11",12,16,71.7,8.9111,0.7,0.76633
"2004","geno11",12,16,71.7,8.9111,0.68,0.7907
"2004","geno11",12,16,71.7,8.9111,0.66,0.81506
"2004","geno11",12,16,71.7,8.9111,0.64,0.83858
"2004","geno11",12,16,71.7,8.9111,0.62,0.85714
"2004","geno11",12,16,71.7,8.9111,0.6,0.87486
"2004","geno11",12,16,71.7,8.9111,0.58,0.89258
"2004","geno11",12,16,71.7,8.9111,0.56,0.89812
"2004","geno11",12,16,71.7,8.9111,0.54,0.92248
"2004","geno11",12,16,71.7,8.9111,0.52,0.94241
"2004","geno11",12,16,71.7,8.9111,0.5,0.9546
"2004","geno11",12,16,71.7,8.9111,0.48,0.97453
"2004","geno11",12,16,71.7,8.9111,0.46,0.97558
"2004","geno11",12,16,71.7,8.9111,0.44,0.98893
"2004","geno11",12,16,71.7,8.9111,0.42,0.99446
"2004","geno11",12,16,71.7,8.9111,0.4,0.99446
"2004","geno11",12,16,71.7,8.9111,0.38,1
"2004","geno11",12,16,71.7,8.9111,0.36,0.99446
"2004","geno11",12,16,71.7,8.9111,0.34,0.99446
"2004","geno11",12,16,71.7,8.9111,0.32,0.98671
"2004","geno11",12,16,71.7,8.9111,0.3,0.98671
"2004","geno11",12,16,71.7,8.9111,0.28,0.97453
"2004","geno11",12,16,71.7,8.9111,0.26,0.97453
"2004","geno11",12,16,71.7,8.9111,0.24,0.96235
"2004","geno11",12,16,71.7,8.9111,0.22,0.95127
"2004","geno11",12,16,71.7,8.9111,0.2,0.93909
"2004","geno11",12,16,71.7,8.9111,0.18,0.92802
"2004","geno11",12,16,71.7,8.9111,0.16,0.93134
"2004","geno11",12,16,71.7,8.9111,0.14,0.93134
"2004","geno11",12,16,71.7,8.9111,0.12,0.92027
"2004","geno11",12,16,71.7,8.9111,0.1,0.89701
"2004","geno11",12,16,71.7,8.9111,0.08,0.88429
"2004","geno11",12,16,71.7,8.9111,0.0599999999999999,0.866
"2004","geno11",12,16,71.7,8.9111,0.04,0.866
"2004","geno11",12,16,71.7,8.9111,0.02,0.87486
"2004","geno11",12,16,71.7,8.9111,0,0.81506
"2004","geno11",13,16,62.02,8.3527,1,0.0059666
"2004","geno11",13,16,62.02,8.3527,0.98,0.064334
"2004","geno11",13,16,62.02,8.3527,0.96,0.11232
"2004","geno11",13,16,62.02,8.3527,0.94,0.15916
"2004","geno11",13,16,62.02,8.3527,0.92,0.22076
"2004","geno11",13,16,62.02,8.3527,0.9,0.27685
"2004","geno11",13,16,62.02,8.3527,0.88,0.34076
"2004","geno11",13,16,62.02,8.3527,0.86,0.40257
"2004","geno11",13,16,62.02,8.3527,0.84,0.46539
"2004","geno11",13,16,62.02,8.3527,0.82,0.51532
"2004","geno11",13,16,62.02,8.3527,0.8,0.56993
"2004","geno11",13,16,62.02,8.3527,0.78,0.61933
"2004","geno11",13,16,62.02,8.3527,0.76,0.65871
"2004","geno11",13,16,62.02,8.3527,0.74,0.6969
"2004","geno11",13,16,62.02,8.3527,0.72,0.73628
"2004","geno11",13,16,62.02,8.3527,0.7,0.76134
"2004","geno11",13,16,62.02,8.3527,0.68,0.78759
"2004","geno11",13,16,62.02,8.3527,0.66,0.81384
"2004","geno11",13,16,62.02,8.3527,0.64,0.8389
"2004","geno11",13,16,62.02,8.3527,0.62,0.86038
"2004","geno11",13,16,62.02,8.3527,0.6,0.88544
"2004","geno11",13,16,62.02,8.3527,0.58,0.90334
"2004","geno11",13,16,62.02,8.3527,0.56,0.91647
"2004","geno11",13,16,62.02,8.3527,0.54,0.93675
"2004","geno11",13,16,62.02,8.3527,0.52,0.94869
"2004","geno11",13,16,62.02,8.3527,0.5,0.95585
"2004","geno11",13,16,62.02,8.3527,0.48,0.96181
"2004","geno11",13,16,62.02,8.3527,0.46,0.97375
"2004","geno11",13,16,62.02,8.3527,0.44,0.98687
"2004","geno11",13,16,62.02,8.3527,0.42,0.98687
"2004","geno11",13,16,62.02,8.3527,0.4,0.98687
"2004","geno11",13,16,62.02,8.3527,0.38,0.98687
"2004","geno11",13,16,62.02,8.3527,0.36,0.97732
"2004","geno11",13,16,62.02,8.3527,0.34,0.97375
"2004","geno11",13,16,62.02,8.3527,0.32,0.96181
"2004","geno11",13,16,62.02,8.3527,0.3,0.96014
"2004","geno11",13,16,62.02,8.3527,0.28,0.96181
"2004","geno11",13,16,62.02,8.3527,0.26,0.96181
"2004","geno11",13,16,62.02,8.3527,0.24,0.94869
"2004","geno11",13,16,62.02,8.3527,0.22,0.93675
"2004","geno11",13,16,62.02,8.3527,0.2,0.92721
"2004","geno11",13,16,62.02,8.3527,0.18,0.91527
"2004","geno11",13,16,62.02,8.3527,0.16,0.89648
"2004","geno11",13,16,62.02,8.3527,0.14,0.87709
"2004","geno11",13,16,62.02,8.3527,0.12,0.86038
"2004","geno11",13,16,62.02,8.3527,0.1,0.85084
"2004","geno11",13,16,62.02,8.3527,0.08,0.82578
"2004","geno11",13,16,62.02,8.3527,0.0599999999999999,0.81072
"2004","geno11",13,16,62.02,8.3527,0.04,0.79714
"2004","geno11",13,16,62.02,8.3527,0.02,0.77726
"2004","geno11",13,16,62.02,8.3527,0,0.68854
"2004","geno11",14,16,52.83,7.32,1,0
"2004","geno11",14,16,52.83,7.32,0.98,0.058252
"2004","geno11",14,16,52.83,7.32,0.96,0.10541
"2004","geno11",14,16,52.83,7.32,0.94,0.16779
"2004","geno11",14,16,52.83,7.32,0.92,0.2248
"2004","geno11",14,16,52.83,7.32,0.9,0.28687
"2004","geno11",14,16,52.83,7.32,0.88,0.35541
"2004","geno11",14,16,52.83,7.32,0.86,0.41193
"2004","geno11",14,16,52.83,7.32,0.84,0.47018
"2004","geno11",14,16,52.83,7.32,0.82,0.51456
"2004","geno11",14,16,52.83,7.32,0.8,0.57282
"2004","geno11",14,16,52.83,7.32,0.78,0.6172
"2004","geno11",14,16,52.83,7.32,0.76,0.64632
"2004","geno11",14,16,52.83,7.32,0.74,0.70596
"2004","geno11",14,16,52.83,7.32,0.72,0.73509
"2004","geno11",14,16,52.83,7.32,0.7,0.77947
"2004","geno11",14,16,52.83,7.32,0.68,0.8086
"2004","geno11",14,16,52.83,7.32,0.66,0.82802
"2004","geno11",14,16,52.83,7.32,0.64,0.85853
"2004","geno11",14,16,52.83,7.32,0.62,0.86824
"2004","geno11",14,16,52.83,7.32,0.6,0.89736
"2004","geno11",14,16,52.83,7.32,0.58,0.91123
"2004","geno11",14,16,52.83,7.32,0.56,0.94175
"2004","geno11",14,16,52.83,7.32,0.54,0.95562
"2004","geno11",14,16,52.83,7.32,0.52,0.96394
"2004","geno11",14,16,52.83,7.32,0.5,0.97087
"2004","geno11",14,16,52.83,7.32,0.48,0.97087
"2004","geno11",14,16,52.83,7.32,0.46,0.97087
"2004","geno11",14,16,52.83,7.32,0.44,0.97087
"2004","geno11",14,16,52.83,7.32,0.42,0.97087
"2004","geno11",14,16,52.83,7.32,0.4,0.97087
"2004","geno11",14,16,52.83,7.32,0.38,0.98474
"2004","geno11",14,16,52.83,7.32,0.36,0.98474
"2004","geno11",14,16,52.83,7.32,0.34,0.99307
"2004","geno11",14,16,52.83,7.32,0.32,0.99307
"2004","geno11",14,16,52.83,7.32,0.3,1
"2004","geno11",14,16,52.83,7.32,0.28,0.9889
"2004","geno11",14,16,52.83,7.32,0.26,0.9889
"2004","geno11",14,16,52.83,7.32,0.24,0.97503
"2004","geno11",14,16,52.83,7.32,0.22,0.97503
"2004","geno11",14,16,52.83,7.32,0.2,0.96821
"2004","geno11",14,16,52.83,7.32,0.18,0.94868
"2004","geno11",14,16,52.83,7.32,0.16,0.92769
"2004","geno11",14,16,52.83,7.32,0.14,0.91123
"2004","geno11",14,16,52.83,7.32,0.12,0.90153
"2004","geno11",14,16,52.83,7.32,0.1,0.86269
"2004","geno11",14,16,52.83,7.32,0.08,0.84743
"2004","geno11",14,16,52.83,7.32,0.0599999999999999,0.80444
"2004","geno11",14,16,52.83,7.32,0.04,0.78918
"2004","geno11",14,16,52.83,7.32,0.02,0.76006
"2004","geno11",14,16,52.83,7.32,0,0.64632
"2004","geno11",15,16,42.05,6.0297,1,0
"2004","geno11",15,16,42.05,6.0297,0.98,0.053601
"2004","geno11",15,16,42.05,6.0297,0.96,0.10553
"2004","geno11",15,16,42.05,6.0297,0.94,0.15243
"2004","geno11",15,16,42.05,6.0297,0.92,0.19933
"2004","geno11",15,16,42.05,6.0297,0.9,0.24439
"2004","geno11",15,16,42.05,6.0297,0.88,0.30486
"2004","geno11",15,16,42.05,6.0297,0.86,0.33836
"2004","geno11",15,16,42.05,6.0297,0.84,0.38191
"2004","geno11",15,16,42.05,6.0297,0.82,0.43719
"2004","geno11",15,16,42.05,6.0297,0.8,0.49079
"2004","geno11",15,16,42.05,6.0297,0.78,0.52764
"2004","geno11",15,16,42.05,6.0297,0.76,0.58124
"2004","geno11",15,16,42.05,6.0297,0.74,0.63652
"2004","geno11",15,16,42.05,6.0297,0.72,0.67337
"2004","geno11",15,16,42.05,6.0297,0.7,0.70854
"2004","geno11",15,16,42.05,6.0297,0.68,0.72896
"2004","geno11",15,16,42.05,6.0297,0.66,0.76382
"2004","geno11",15,16,42.05,6.0297,0.64,0.79899
"2004","geno11",15,16,42.05,6.0297,0.62,0.8191
"2004","geno11",15,16,42.05,6.0297,0.6,0.8526
"2004","geno11",15,16,42.05,6.0297,0.58,0.87102
"2004","geno11",15,16,42.05,6.0297,0.56,0.88777
"2004","geno11",15,16,42.05,6.0297,0.54,0.9062
"2004","geno11",15,16,42.05,6.0297,0.52,0.9062
"2004","geno11",15,16,42.05,6.0297,0.5,0.92295
"2004","geno11",15,16,42.05,6.0297,0.48,0.94137
"2004","geno11",15,16,42.05,6.0297,0.46,0.9531
"2004","geno11",15,16,42.05,6.0297,0.44,0.97116
"2004","geno11",15,16,42.05,6.0297,0.42,0.97655
"2004","geno11",15,16,42.05,6.0297,0.4,0.98157
"2004","geno11",15,16,42.05,6.0297,0.38,1
"2004","geno11",15,16,42.05,6.0297,0.36,1
"2004","geno11",15,16,42.05,6.0297,0.34,1
"2004","geno11",15,16,42.05,6.0297,0.32,1
"2004","geno11",15,16,42.05,6.0297,0.3,1
"2004","geno11",15,16,42.05,6.0297,0.28,1
"2004","geno11",15,16,42.05,6.0297,0.26,0.99665
"2004","geno11",15,16,42.05,6.0297,0.24,0.98827
"2004","geno11",15,16,42.05,6.0297,0.22,0.9799
"2004","geno11",15,16,42.05,6.0297,0.2,0.9598
"2004","geno11",15,16,42.05,6.0297,0.18,0.94472
"2004","geno11",15,16,42.05,6.0297,0.16,0.92308
"2004","geno11",15,16,42.05,6.0297,0.14,0.8995
"2004","geno11",15,16,42.05,6.0297,0.12,0.86432
"2004","geno11",15,16,42.05,6.0297,0.1,0.83417
"2004","geno11",15,16,42.05,6.0297,0.08,0.81453
"2004","geno11",15,16,42.05,6.0297,0.0599999999999999,0.78224
"2004","geno11",15,16,42.05,6.0297,0.04,0.74539
"2004","geno11",15,16,42.05,6.0297,0.02,0.65997
"2004","geno11",15,16,42.05,6.0297,0,0.56449
"2004","geno11",16,16,28.02,4.04,1,0.0125
"2004","geno11",16,16,28.02,4.04,0.98,0.105
"2004","geno11",16,16,28.02,4.04,0.96,0.135
"2004","geno11",16,16,28.02,4.04,0.94,0.20183
"2004","geno11",16,16,28.02,4.04,0.92,0.265
"2004","geno11",16,16,28.02,4.04,0.9,0.2925
"2004","geno11",16,16,28.02,4.04,0.88,0.345
"2004","geno11",16,16,28.02,4.04,0.86,0.37635
"2004","geno11",16,16,28.02,4.04,0.84,0.425
"2004","geno11",16,16,28.02,4.04,0.82,0.45003
"2004","geno11",16,16,28.02,4.04,0.8,0.48
"2004","geno11",16,16,28.02,4.04,0.78,0.505
"2004","geno11",16,16,28.02,4.04,0.76,0.5575
"2004","geno11",16,16,28.02,4.04,0.74,0.605
"2004","geno11",16,16,28.02,4.04,0.72,0.6325
"2004","geno11",16,16,28.02,4.04,0.7,0.6575
"2004","geno11",16,16,28.02,4.04,0.68,0.7125
"2004","geno11",16,16,28.02,4.04,0.66,0.7375
"2004","geno11",16,16,28.02,4.04,0.64,0.7798
"2004","geno11",16,16,28.02,4.04,0.62,0.8175
"2004","geno11",16,16,28.02,4.04,0.6,0.8175
"2004","geno11",16,16,28.02,4.04,0.58,0.8425
"2004","geno11",16,16,28.02,4.04,0.56,0.87
"2004","geno11",16,16,28.02,4.04,0.54,0.895
"2004","geno11",16,16,28.02,4.04,0.52,0.895
"2004","geno11",16,16,28.02,4.04,0.5,0.9225
"2004","geno11",16,16,28.02,4.04,0.48,0.9461
"2004","geno11",16,16,28.02,4.04,0.46,0.9475
"2004","geno11",16,16,28.02,4.04,0.44,0.975
"2004","geno11",16,16,28.02,4.04,0.42,0.975
"2004","geno11",16,16,28.02,4.04,0.4,1
"2004","geno11",16,16,28.02,4.04,0.38,1
"2004","geno11",16,16,28.02,4.04,0.36,1
"2004","geno11",16,16,28.02,4.04,0.34,1
"2004","geno11",16,16,28.02,4.04,0.32,1
"2004","geno11",16,16,28.02,4.04,0.3,1
"2004","geno11",16,16,28.02,4.04,0.28,0.9846
"2004","geno11",16,16,28.02,4.04,0.26,0.975
"2004","geno11",16,16,28.02,4.04,0.24,0.9475
"2004","geno11",16,16,28.02,4.04,0.22,0.9475
"2004","geno11",16,16,28.02,4.04,0.2,0.9475
"2004","geno11",16,16,28.02,4.04,0.18,0.9475
"2004","geno11",16,16,28.02,4.04,0.16,0.9225
"2004","geno11",16,16,28.02,4.04,0.14,0.91722
"2004","geno11",16,16,28.02,4.04,0.12,0.8766
"2004","geno11",16,16,28.02,4.04,0.1,0.87
"2004","geno11",16,16,28.02,4.04,0.08,0.8175
"2004","geno11",16,16,28.02,4.04,0.0599999999999999,0.79
"2004","geno11",16,16,28.02,4.04,0.04,0.7375
"2004","geno11",16,16,28.02,4.04,0.02,0.6575
"2004","geno11",16,16,28.02,4.04,0,0.59
"2004","geno11",1,17,4.85,1.3389,1,0.055556
"2004","geno11",1,17,4.85,1.3389,0.98,0.18785
"2004","geno11",1,17,4.85,1.3389,0.96,0.29828
"2004","geno11",1,17,4.85,1.3389,0.94,0.40526
"2004","geno11",1,17,4.85,1.3389,0.92,0.47793
"2004","geno11",1,17,4.85,1.3389,0.9,0.55522
"2004","geno11",1,17,4.85,1.3389,0.88,0.59633
"2004","geno11",1,17,4.85,1.3389,0.86,0.60741
"2004","geno11",1,17,4.85,1.3389,0.84,0.64473
"2004","geno11",1,17,4.85,1.3389,0.82,0.64815
"2004","geno11",1,17,4.85,1.3389,0.8,0.68222
"2004","geno11",1,17,4.85,1.3389,0.78,0.68519
"2004","geno11",1,17,4.85,1.3389,0.76,0.73601
"2004","geno11",1,17,4.85,1.3389,0.74,0.80069
"2004","geno11",1,17,4.85,1.3389,0.72,0.83807
"2004","geno11",1,17,4.85,1.3389,0.7,0.91652
"2004","geno11",1,17,4.85,1.3389,0.68,0.92222
"2004","geno11",1,17,4.85,1.3389,0.66,0.95681
"2004","geno11",1,17,4.85,1.3389,0.64,0.99739
"2004","geno11",1,17,4.85,1.3389,0.62,1
"2004","geno11",1,17,4.85,1.3389,0.6,1
"2004","geno11",1,17,4.85,1.3389,0.58,1
"2004","geno11",1,17,4.85,1.3389,0.56,1
"2004","geno11",1,17,4.85,1.3389,0.54,1
"2004","geno11",1,17,4.85,1.3389,0.52,0.97733
"2004","geno11",1,17,4.85,1.3389,0.5,0.96296
"2004","geno11",1,17,4.85,1.3389,0.48,0.94308
"2004","geno11",1,17,4.85,1.3389,0.46,0.92222
"2004","geno11",1,17,4.85,1.3389,0.44,0.88327
"2004","geno11",1,17,4.85,1.3389,0.42,0.88148
"2004","geno11",1,17,4.85,1.3389,0.4,0.87259
"2004","geno11",1,17,4.85,1.3389,0.38,0.84444
"2004","geno11",1,17,4.85,1.3389,0.36,0.84444
"2004","geno11",1,17,4.85,1.3389,0.34,0.84444
"2004","geno11",1,17,4.85,1.3389,0.32,0.84444
"2004","geno11",1,17,4.85,1.3389,0.3,0.84444
"2004","geno11",1,17,4.85,1.3389,0.28,0.8123
"2004","geno11",1,17,4.85,1.3389,0.26,0.77133
"2004","geno11",1,17,4.85,1.3389,0.24,0.74281
"2004","geno11",1,17,4.85,1.3389,0.22,0.73333
"2004","geno11",1,17,4.85,1.3389,0.2,0.69341
"2004","geno11",1,17,4.85,1.3389,0.18,0.67193
"2004","geno11",1,17,4.85,1.3389,0.16,0.5971
"2004","geno11",1,17,4.85,1.3389,0.14,0.57778
"2004","geno11",1,17,4.85,1.3389,0.12,0.564
"2004","geno11",1,17,4.85,1.3389,0.1,0.50407
"2004","geno11",1,17,4.85,1.3389,0.08,0.49452
"2004","geno11",1,17,4.85,1.3389,0.0599999999999999,0.45909
"2004","geno11",1,17,4.85,1.3389,0.04,0.3904
"2004","geno11",1,17,4.85,1.3389,0.02,0.38527
"2004","geno11",1,17,4.85,1.3389,0,0.38519
"2004","geno11",2,17,11.31,1.3331,1,0.037879
"2004","geno11",2,17,11.31,1.3331,0.98,0.22727
"2004","geno11",2,17,11.31,1.3331,0.96,0.38697
"2004","geno11",2,17,11.31,1.3331,0.94,0.48485
"2004","geno11",2,17,11.31,1.3331,0.92,0.56818
"2004","geno11",2,17,11.31,1.3331,0.9,0.56818
"2004","geno11",2,17,11.31,1.3331,0.88,0.64939
"2004","geno11",2,17,11.31,1.3331,0.86,0.68939
"2004","geno11",2,17,11.31,1.3331,0.84,0.76515
"2004","geno11",2,17,11.31,1.3331,0.82,0.80876
"2004","geno11",2,17,11.31,1.3331,0.8,0.84091
"2004","geno11",2,17,11.31,1.3331,0.78,0.84091
"2004","geno11",2,17,11.31,1.3331,0.76,0.84091
"2004","geno11",2,17,11.31,1.3331,0.74,0.91667
"2004","geno11",2,17,11.31,1.3331,0.72,0.9697
"2004","geno11",2,17,11.31,1.3331,0.7,0.9697
"2004","geno11",2,17,11.31,1.3331,0.68,0.97758
"2004","geno11",2,17,11.31,1.3331,0.66,0.98485
"2004","geno11",2,17,11.31,1.3331,0.64,0.98485
"2004","geno11",2,17,11.31,1.3331,0.62,1
"2004","geno11",2,17,11.31,1.3331,0.6,1
"2004","geno11",2,17,11.31,1.3331,0.58,1
"2004","geno11",2,17,11.31,1.3331,0.56,0.94467
"2004","geno11",2,17,11.31,1.3331,0.54,0.91667
"2004","geno11",2,17,11.31,1.3331,0.52,0.91667
"2004","geno11",2,17,11.31,1.3331,0.5,0.91667
"2004","geno11",2,17,11.31,1.3331,0.48,0.976
"2004","geno11",2,17,11.31,1.3331,0.46,0.91883
"2004","geno11",2,17,11.31,1.3331,0.44,1
"2004","geno11",2,17,11.31,1.3331,0.42,0.99753
"2004","geno11",2,17,11.31,1.3331,0.4,0.9697
"2004","geno11",2,17,11.31,1.3331,0.38,0.9185
"2004","geno11",2,17,11.31,1.3331,0.36,0.91667
"2004","geno11",2,17,11.31,1.3331,0.34,0.91667
"2004","geno11",2,17,11.31,1.3331,0.32,0.85545
"2004","geno11",2,17,11.31,1.3331,0.3,0.84091
"2004","geno11",2,17,11.31,1.3331,0.28,0.81576
"2004","geno11",2,17,11.31,1.3331,0.26,0.76515
"2004","geno11",2,17,11.31,1.3331,0.24,0.76515
"2004","geno11",2,17,11.31,1.3331,0.22,0.68939
"2004","geno11",2,17,11.31,1.3331,0.2,0.68939
"2004","geno11",2,17,11.31,1.3331,0.18,0.68939
"2004","geno11",2,17,11.31,1.3331,0.16,0.61364
"2004","geno11",2,17,11.31,1.3331,0.14,0.61364
"2004","geno11",2,17,11.31,1.3331,0.12,0.57576
"2004","geno11",2,17,11.31,1.3331,0.1,0.55742
"2004","geno11",2,17,11.31,1.3331,0.08,0.49242
"2004","geno11",2,17,11.31,1.3331,0.0599999999999999,0.54809
"2004","geno11",2,17,11.31,1.3331,0.04,0.49242
"2004","geno11",2,17,11.31,1.3331,0.02,0.44609
"2004","geno11",2,17,11.31,1.3331,0,0.53788
"2004","geno11",3,17,20.31,1.8281,1,0
"2004","geno11",3,17,20.31,1.8281,0.98,0.1143
"2004","geno11",3,17,20.31,1.8281,0.96,0.23405
"2004","geno11",3,17,20.31,1.8281,0.94,0.27759
"2004","geno11",3,17,20.31,1.8281,0.92,0.34008
"2004","geno11",3,17,20.31,1.8281,0.9,0.41366
"2004","geno11",3,17,20.31,1.8281,0.88,0.46265
"2004","geno11",3,17,20.31,1.8281,0.86,0.54974
"2004","geno11",3,17,20.31,1.8281,0.84,0.60417
"2004","geno11",3,17,20.31,1.8281,0.82,0.6291
"2004","geno11",3,17,20.31,1.8281,0.8,0.6586
"2004","geno11",3,17,20.31,1.8281,0.78,0.65315
"2004","geno11",3,17,20.31,1.8281,0.76,0.75657
"2004","geno11",3,17,20.31,1.8281,0.74,0.76746
"2004","geno11",3,17,20.31,1.8281,0.72,0.71847
"2004","geno11",3,17,20.31,1.8281,0.7,0.71847
"2004","geno11",3,17,20.31,1.8281,0.68,0.82145
"2004","geno11",3,17,20.31,1.8281,0.66,0.87925
"2004","geno11",3,17,20.31,1.8281,0.64,0.82733
"2004","geno11",3,17,20.31,1.8281,0.62,0.82733
"2004","geno11",3,17,20.31,1.8281,0.6,0.83495
"2004","geno11",3,17,20.31,1.8281,0.58,0.82733
"2004","geno11",3,17,20.31,1.8281,0.56,0.87087
"2004","geno11",3,17,20.31,1.8281,0.54,0.8872
"2004","geno11",3,17,20.31,1.8281,0.52,0.8872
"2004","geno11",3,17,20.31,1.8281,0.5,0.88176
"2004","geno11",3,17,20.31,1.8281,0.48,0.93074
"2004","geno11",3,17,20.31,1.8281,0.46,0.93619
"2004","geno11",3,17,20.31,1.8281,0.44,0.98517
"2004","geno11",3,17,20.31,1.8281,0.42,1
"2004","geno11",3,17,20.31,1.8281,0.4,0.94707
"2004","geno11",3,17,20.31,1.8281,0.38,0.94707
"2004","geno11",3,17,20.31,1.8281,0.36,0.94707
"2004","geno11",3,17,20.31,1.8281,0.34,0.94707
"2004","geno11",3,17,20.31,1.8281,0.32,0.94707
"2004","geno11",3,17,20.31,1.8281,0.3,0.97429
"2004","geno11",3,17,20.31,1.8281,0.28,0.93728
"2004","geno11",3,17,20.31,1.8281,0.26,0.983
"2004","geno11",3,17,20.31,1.8281,0.24,0.88176
"2004","geno11",3,17,20.31,1.8281,0.22,0.88176
"2004","geno11",3,17,20.31,1.8281,0.2,0.93074
"2004","geno11",3,17,20.31,1.8281,0.18,0.8872
"2004","geno11",3,17,20.31,1.8281,0.16,0.82733
"2004","geno11",3,17,20.31,1.8281,0.14,0.7729
"2004","geno11",3,17,20.31,1.8281,0.12,0.71847
"2004","geno11",3,17,20.31,1.8281,0.1,0.71847
"2004","geno11",3,17,20.31,1.8281,0.08,0.71847
"2004","geno11",3,17,20.31,1.8281,0.0599999999999999,0.70758
"2004","geno11",3,17,20.31,1.8281,0.04,0.6967
"2004","geno11",3,17,20.31,1.8281,0.02,0.65315
"2004","geno11",3,17,20.31,1.8281,0,0.59328
"2004","geno11",4,17,32.37,3.232,1,0
"2004","geno11",4,17,32.37,3.232,0.98,0.039568
"2004","geno11",4,17,32.37,3.232,0.96,0.080568
"2004","geno11",4,17,32.37,3.232,0.94,0.10185
"2004","geno11",4,17,32.37,3.232,0.92,0.15914
"2004","geno11",4,17,32.37,3.232,0.9,0.19753
"2004","geno11",4,17,32.37,3.232,0.88,0.23457
"2004","geno11",4,17,32.37,3.232,0.86,0.30247
"2004","geno11",4,17,32.37,3.232,0.84,0.33025
"2004","geno11",4,17,32.37,3.232,0.82,0.39506
"2004","geno11",4,17,32.37,3.232,0.8,0.45988
"2004","geno11",4,17,32.37,3.232,0.78,0.46926
"2004","geno11",4,17,32.37,3.232,0.76,0.50268
"2004","geno11",4,17,32.37,3.232,0.74,0.56173
"2004","geno11",4,17,32.37,3.232,0.72,0.62654
"2004","geno11",4,17,32.37,3.232,0.7,0.66975
"2004","geno11",4,17,32.37,3.232,0.68,0.70407
"2004","geno11",4,17,32.37,3.232,0.66,0.75617
"2004","geno11",4,17,32.37,3.232,0.64,0.79012
"2004","geno11",4,17,32.37,3.232,0.62,0.81302
"2004","geno11",4,17,32.37,3.232,0.6,0.83951
"2004","geno11",4,17,32.37,3.232,0.58,0.83951
"2004","geno11",4,17,32.37,3.232,0.56,0.88889
"2004","geno11",4,17,32.37,3.232,0.54,0.93827
"2004","geno11",4,17,32.37,3.232,0.52,0.94243
"2004","geno11",4,17,32.37,3.232,0.5,0.93827
"2004","geno11",4,17,32.37,3.232,0.48,0.9537
"2004","geno11",4,17,32.37,3.232,0.46,0.98765
"2004","geno11",4,17,32.37,3.232,0.44,1
"2004","geno11",4,17,32.37,3.232,0.42,0.95635
"2004","geno11",4,17,32.37,3.232,0.4,0.9537
"2004","geno11",4,17,32.37,3.232,0.38,0.97222
"2004","geno11",4,17,32.37,3.232,0.36,0.97222
"2004","geno11",4,17,32.37,3.232,0.34,0.93827
"2004","geno11",4,17,32.37,3.232,0.32,0.93827
"2004","geno11",4,17,32.37,3.232,0.3,0.93827
"2004","geno11",4,17,32.37,3.232,0.28,0.92591
"2004","geno11",4,17,32.37,3.232,0.26,0.91975
"2004","geno11",4,17,32.37,3.232,0.24,0.91975
"2004","geno11",4,17,32.37,3.232,0.22,0.88038
