,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
72,0.8769608082,0.7879566759,0.266375227693,0.282835352732,1.0,2018-06-01,4.0,97.5,14.0,40.0,0.0,45.0,-0.014,125.93,39.0,8000.0,200.0,0.425,0.115,16.0,0.01,0.007
73,0.8776001156,0.7885960314,0.266125974136,0.285969586958,1.0,2018-06-01,4.0,97.5,14.0,40.0,0.0,45.0,-0.014,125.93,39.0,8000.0,200.0,0.575,0.115,16.0,0.01,0.007
74,0.8757805043,0.7867763674,0.265656279175,0.285796214637,1.0,2018-06-01,4.0,97.5,14.0,28.0,0.0,45.0,-0.014,125.93,39.0,8000.0,200.0,0.575,0.115,16.0,0.01,0.007
75,0.8757791161,0.7867749824,0.265876248444,0.285748793443,1.0,2018-06-01,4.0,97.5,14.0,28.0,0.0,45.0,-0.014,125.93,39.0,8000.0,200.0,0.575,0.115,16.0,0.01,0.0049
76,0.8759734217,0.7869690571,0.266768349094,0.286708962938,1.0,2018-06-01,4.0,97.5,20.0,28.0,0.0,45.0,-0.014,125.93,39.0,8000.0,200.0,0.575,0.115,16.0,0.01,0.0049
77,0.8753824919,0.7863785021,0.266871909181,0.286839840833,1.0,2018-06-01,4.0,97.5,20.0,28.0,0.0,45.0,-0.02,125.93,39.0,8000.0,200.0,0.575,0.115,16.0,0.01,0.0049
78,0.8753830943,0.7863786981,0.267452760535,0.28746879293,1.0,2018-06-01,4.0,97.5,20.0,28.0,0.0,45.0,-0.02,125.93,39.0,8000.0,200.0,0.575,0.085,16.0,0.01,0.0049
79,0.9004239901,0.7863787489,0.261550400174,0.285539187466,1.0,2018-06-01,4.0,97.5,20.0,28.0,0.0,45.0,-0.02,125.93,39.0,8000.0,260.0,0.575,0.085,16.0,0.01,0.0049
80,0.9008644976,0.786819581,0.261318530406,0.285124385782,1.0,2018-06-01,4.0,97.5,20.0,28.0,0.0,45.0,-0.02,125.93,39.0,8000.0,260.0,0.575,0.085,16.0,0.013,0.0049
81,0.9008652507,0.786820386,0.260511497276,0.283882763723,1.0,2018-06-01,4.0,97.5,20.0,28.0,0.0,45.0,-0.02,125.93,30.0,8000.0,260.0,0.575,0.085,16.0,0.013,0.0049
82,0.9008639659,0.7868191698,0.25977930717,0.280798954103,1.0,2018-06-01,4.0,97.5,20.0,28.0,0.0,45.0,-0.02,179.9,30.0,8000.0,260.0,0.575,0.085,16.0,0.013,0.0049
83,0.9014312868,0.7873865261,0.261267583033,0.283074698229,1.0,2018-06-01,4.0,75.0,20.0,28.0,0.0,45.0,-0.02,179.9,30.0,8000.0,260.0,0.575,0.085,16.0,0.013,0.0049
84,0.8769179462,0.7879136014,0.267957833935,0.28947857403,1.0,2018-06-01,4.0,86.25,26.0,40.0,0.0,45.0,-0.02,206.885,30.0,8000.0,200.0,0.575,0.1,16.0,0.0115,0.0091
85,0.8769167667,0.787912869,0.269993116645,0.291600939515,1.0,2018-06-01,4.0,86.25,26.0,40.0,0.0,45.0,-0.02,206.885,30.0,8000.0,200.0,0.575,0.1,16.0,0.0115,0.007
86,0.8769165642,0.787912642,0.268211686105,0.290072627633,1.0,2018-06-01,4.0,86.25,26.0,40.0,0.0,45.0,-0.02,152.915,30.0,8000.0,200.0,0.575,0.1,16.0,0.0115,0.007
87,0.8775328489,0.7885288533,0.265696685543,0.286696247309,1.0,2018-06-01,4.0,86.25,20.0,40.0,0.0,45.0,-0.02,152.915,30.0,8000.0,200.0,0.575,0.1,16.0,0.0115,0.007
88,0.8782562222,0.7892522252,0.265333077211,0.286342552455,1.0,2018-06-01,4.0,86.25,20.0,40.0,0.0,45.0,-0.014,152.915,30.0,8000.0,200.0,0.575,0.1,16.0,0.0115,0.007
89,0.8782562091,0.7892521866,0.265153903007,0.285696405538,1.0,2018-06-01,4.0,86.25,20.0,40.0,0.0,45.0,-0.014,152.915,39.0,8000.0,200.0,0.575,0.1,16.0,0.0115,0.007
90,0.8779876508,0.7889834075,0.264667650426,0.285202781008,1.0,2018-06-01,4.0,86.25,20.0,40.0,0.0,45.0,-0.014,152.915,39.0,8000.0,200.0,0.575,0.1,16.0,0.0085,0.007
91,0.8774268387,0.7884226754,0.265425829683,0.281542716992,1.0,2018-06-01,4.0,86.25,20.0,40.0,0.0,45.0,-0.014,152.915,39.0,8000.0,200.0,0.425,0.1,16.0,0.0085,0.007
92,0.902467398,0.7884226368,0.256430843722,0.275022435007,1.0,2018-06-01,4.0,86.25,20.0,40.0,0.0,45.0,-0.014,152.915,39.0,8000.0,260.0,0.425,0.1,16.0,0.0085,0.007
93,0.9035009788,0.7894557582,0.257153138073,0.275805712908,1.0,2018-06-01,4.0,86.25,20.0,52.0,0.0,45.0,-0.014,152.915,39.0,8000.0,260.0,0.425,0.1,16.0,0.0085,0.007
94,0.9034673992,0.7894222361,0.258133749936,0.276285252311,1.0,2018-06-01,4.0,86.25,20.0,52.0,0.0,45.0,-0.014,152.915,39.0,8000.0,260.0,0.425,0.07,16.0,0.0085,0.007
95,0.9044887273,0.7904439887,0.262707616388,0.283541392718,1.0,2018-06-01,4.0,63.75,20.0,52.0,0.0,45.0,-0.014,152.915,39.0,8000.0,260.0,0.425,0.07,16.0,0.0085,0.007
96,0.876450948,0.7874467833,0.270278807547,0.290153317263,1.0,2018-06-01,4.0,75.0,20.0,34.0,0.0,45.0,-0.026,179.9,25.5,8000.0,200.0,0.65,0.1,16.0,0.007,0.007
97,0.8759805114,0.7869762089,0.270188429914,0.290114122985,1.0,2018-06-01,4.0,75.0,20.0,34.0,0.0,45.0,-0.02,179.9,25.5,8000.0,200.0,0.65,0.1,16.0,0.007,0.007
98,0.8754900641,0.7864859153,0.270297119514,0.286696847779,1.0,2018-06-01,4.0,75.0,20.0,34.0,0.0,45.0,-0.02,179.9,25.5,8000.0,200.0,0.5,0.1,16.0,0.007,0.007
99,0.8754896013,0.7864854613,0.268085541745,0.286435546998,1.0,2018-06-01,4.0,75.0,20.0,34.0,0.0,45.0,-0.02,125.93,25.5,8000.0,200.0,0.5,0.1,16.0,0.007,0.007
100,0.8504562597,0.7864855163,0.278040177392,0.292824853376,1.0,2018-06-01,4.0,75.0,20.0,34.0,0.0,45.0,-0.02,125.93,25.5,8000.0,140.0,0.5,0.1,16.0,0.007,0.007
101,0.8504450246,0.7864741834,0.278298478537,0.292907135163,1.0,2018-06-01,4.0,75.0,20.0,34.0,0.0,45.0,-0.02,125.93,25.5,8000.0,140.0,0.5,0.07,16.0,0.007,0.007
102,0.850445282,0.7864744415,0.278156699879,0.292828737031,1.0,2018-06-01,4.0,75.0,20.0,34.0,0.0,45.0,-0.02,125.93,34.5,8000.0,140.0,0.5,0.07,16.0,0.007,0.007
103,0.8500250324,0.7860541958,0.277227921459,0.291629050698,1.0,2018-06-01,4.0,97.5,20.0,34.0,0.0,45.0,-0.02,125.93,34.5,8000.0,140.0,0.5,0.07,16.0,0.007,0.007
104,0.8502493177,0.7862786205,0.277738028167,0.292166055844,1.0,2018-06-01,4.0,97.5,20.0,34.0,0.0,45.0,-0.02,125.93,34.5,8000.0,140.0,0.5,0.07,16.0,0.01,0.007
105,0.8515950694,0.7876241294,0.279232397424,0.293791649265,1.0,2018-06-01,4.0,97.5,20.0,46.0,0.0,45.0,-0.02,125.93,34.5,8000.0,140.0,0.5,0.07,16.0,0.01,0.007
106,0.8515951701,0.7876244372,0.278270179632,0.292910598368,1.0,2018-06-01,4.0,97.5,20.0,46.0,0.0,45.0,-0.02,125.93,34.5,8000.0,140.0,0.5,0.07,16.0,0.01,0.0091
107,0.8526016938,0.7886309573,0.277062276124,0.291670930838,1.0,2018-06-01,4.0,97.5,14.0,46.0,0.0,45.0,-0.02,125.93,34.5,8000.0,140.0,0.5,0.07,16.0,0.01,0.0091
108,0.8543388398,0.7903680542,0.271956572387,0.288533511434,1.0,2018-06-01,4.0,63.75,20.0,52.0,0.0,45.0,-0.02,152.915,21.0,8000.0,140.0,0.65,0.1,16.0,0.01,0.007
109,0.854969809,0.7909992605,0.271425408137,0.287889705922,1.0,2018-06-01,4.0,63.75,20.0,52.0,0.0,45.0,-0.02,152.915,21.0,8000.0,140.0,0.65,0.1,16.0,0.013,0.007
110,0.8550477826,0.7910772341,0.268741901267,0.284827668562,1.0,2018-06-01,4.0,63.75,14.0,52.0,0.0,45.0,-0.02,152.915,21.0,8000.0,140.0,0.65,0.1,16.0,0.013,0.007
111,0.8550471933,0.7910765036,0.269096975482,0.285086803419,1.0,2018-06-01,4.0,63.75,14.0,52.0,0.0,45.0,-0.02,152.915,21.0,8000.0,140.0,0.65,0.1,16.0,0.013,0.0049
112,0.8550471965,0.7910764882,0.26802549786,0.28421899995,1.0,2018-06-01,4.0,63.75,14.0,52.0,0.0,45.0,-0.02,152.915,30.0,8000.0,140.0,0.65,0.1,16.0,0.013,0.0049
113,0.8550975802,0.7911269589,0.272998738794,0.28851262492,1.0,2018-06-01,4.0,63.75,14.0,52.0,0.0,45.0,-0.02,152.915,30.0,8000.0,140.0,0.5,0.1,16.0,0.013,0.0049
114,0.8538487389,0.7898778774,0.274269103791,0.289123602412,1.0,2018-06-01,4.0,86.25,14.0,52.0,0.0,45.0,-0.02,152.915,30.0,8000.0,140.0,0.5,0.1,16.0,0.013,0.0049
115,0.8538484028,0.7898775566,0.277698621271,0.293629607257,1.0,2018-06-01,4.0,86.25,14.0,52.0,0.0,45.0,-0.02,206.885,30.0,8000.0,140.0,0.5,0.1,16.0,0.013,0.0049
116,0.8515741196,0.7876032815,0.278083761781,0.294547888109,1.0,2018-06-01,4.0,86.25,14.0,40.0,0.0,45.0,-0.02,206.885,30.0,8000.0,140.0,0.5,0.1,16.0,0.013,0.0049
117,0.8515905486,0.7876199458,0.277604265764,0.29408720336,1.0,2018-06-01,4.0,86.25,14.0,40.0,0.0,45.0,-0.02,206.885,30.0,8000.0,140.0,0.5,0.13,16.0,0.013,0.0049
118,0.8766242047,0.7876201326,0.26400434254,0.283440342975,1.0,2018-06-01,4.0,86.25,14.0,40.0,0.0,45.0,-0.02,206.885,30.0,8000.0,200.0,0.5,0.13,16.0,0.013,0.0049
119,0.877010624,0.7880062785,0.263830904821,0.283188767082,1.0,2018-06-01,4.0,86.25,14.0,40.0,0.0,45.0,-0.014,206.885,30.0,8000.0,200.0,0.5,0.13,16.0,0.013,0.0049
120,0.8769825022,0.7879783629,0.271319237489,0.287935817037,1.0,2018-06-01,4.0,75.0,26.0,40.0,0.0,45.0,-0.023,179.9,21.0,8000.0,200.0,0.5,0.1,16.0,0.0115,0.007
121,0.8769826899,0.7879785835,0.271037507518,0.287932456685,1.0,2018-06-01,4.0,75.0,26.0,40.0,0.0,45.0,-0.023,179.9,30.0,8000.0,200.0,0.5,0.1,16.0,0.0115,0.007
122,0.8519499633,0.7879792336,0.2790440875,0.292095926373,1.0,2018-06-01,4.0,75.0,26.0,40.0,0.0,45.0,-0.023,179.9,30.0,8000.0,140.0,0.5,0.1,16.0,0.0115,0.007
123,0.8535281769,0.7895575801,0.278728390703,0.291751237887,1.0,2018-06-01,4.0,75.0,26.0,52.0,0.0,45.0,-0.023,179.9,30.0,8000.0,140.0,0.5,0.1,16.0,0.0115,0.007
