,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
8,0.0100217820506,0.0115192897133,0.0615792344,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0108250281343,0.0124425610739,0.0647099581,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0342403992093,0.0393567807003,0.0661967011,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0442327492458,0.0508422405125,0.0655591555,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.134353780198,0.154429632412,0.0627199219,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.188032152047,0.216128910399,0.057782013,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.351555930894,0.40408727689,0.0511409506,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.364995289249,0.419534815229,0.0434199353,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.668709968204,0.768632147361,0.0348253579,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.419678161458,0.482388691331,0.0270068182,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
9,0.0,0.0,0.0450984852,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0,0.0,0.0511521469,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.00171752153064,0.0019741626789,0.0571190988,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0,0.0,0.0623979168,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.00598254968358,0.00687649388917,0.066604351,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.00406057617213,0.00466732893349,0.0692526063,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0202062174609,0.0232255373114,0.0698631238,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0296041253988,0.0340277303435,0.0682520675,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0758851875407,0.0872243534951,0.0644461398,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.15033411329,0.172797831368,0.0584915164,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.255729818056,0.293942319605,0.0509155497,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.373349272318,0.429137094619,0.0423751575,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.483202896813,0.555405628521,0.0336390044,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.448465686179,0.515477800205,0.0254332865,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
