,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
6,0.00346708613145,0.00398515647293,0.0662108192,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.00821439644146,0.00944183499019,0.0654888267,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0392598456241,0.0451262593381,0.0626920336,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.103768291273,0.119273898015,0.0577882343,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.218888919782,0.25159645952,0.0511901221,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.343960021204,0.395356346212,0.0433055416,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.62624383052,0.719820494851,0.0350880693,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.416553001821,0.478796553818,0.026951687,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0298209858,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0348618275,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0403893463,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0461360123,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0518561004,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0571630919,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0616161863,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0647436914,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.00370388345117,0.0042573373002,0.0661394977,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0088533724224,0.0101762901407,0.0655278963,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0478863940713,0.0550418322658,0.062654591,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.108616414433,0.124846453372,0.0575981883,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.245289300911,0.281941725185,0.0512056199,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.300949345893,0.345918788383,0.0433195322,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.614846882334,0.706720554407,0.034880567,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.412949370945,0.474654449363,0.0269515817,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
8,0.0,0.0,0.0298364283,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0348679886,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0404053422,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0461357443,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0518434916,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.057156869,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0615792682,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0647099943,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.00336565124446,0.0038685646488,0.0661967598,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0110967346125,0.0127548673706,0.0655591555,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0473276331914,0.0543995783809,0.0627199116,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.106335898689,0.122225170907,0.0577820052,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.247054785546,0.283971017869,0.0511409126,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.30511948282,0.350712049218,0.0434198992,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.615791801926,0.707806668881,0.0348253731,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
